ID,CODIGO DE LA ENTIDAD,CODIGO UBIGEO INEI,CODIGO PAIS ,NOMBRE DE LA UO,Fecha,CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Distrito
3376,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 15:00:00,3194.731,2.882,12.731,35.42,3.228,1.383,46.549,94.575,2.01,85.026,-12.040278,-77.0436090000002,1000.729,21.544,Lima
3377,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 16:00:00,2837.454,5.518,33.951,22.281,3.394,1.605,41.664,104.636,0.928,91.547,-12.040278,-77.0436090000002,1000.183,20.289,Lima
3378,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 17:00:00,3032.614,6.139,39.712,22.507,5.049,2.13,40.896,96.559,0.484,94.117,-12.040278,-77.0436090000002,1000.31,20.343,Lima
3379,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 18:00:00,3303.219,4.935,37.525,15.205,6.919,2.664,41.447,94.079,0.177,89.822,-12.040278,-77.0436090000002,1000.481,21.055,Lima
3380,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 19:00:00,3029.971,13.393,41.725,16.527,6.282,2.727,39.285,97.619,0.0,94.326,-12.040278,-77.0436090000002,1001.567,19.789,Lima
3381,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 20:00:00,3109.892,12.492,40.796,31.411,5.705,2.598,38.867,91.913,0.0,95.607,-12.040278,-77.0436090000002,1002.189,19.704,Lima
3382,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 21:00:00,2807.847,24.658,36.856,24.855,6.577,2.729,38.015,87.665,0.0,96.1,-12.040278,-77.0436090000002,1002.712,19.236,Lima
3383,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 22:00:00,2440.733,22.923,33.611,18.406,4.319,2.187,36.569,85.582,0.0,96.1,-12.040278,-77.0436090000002,1002.835,19.224,Lima
3384,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-08 23:00:00,2306.618,25.386,32.318,18.743,8.286,3.271,35.932,79.693,0.0,96.1,-12.040278,-77.0436090000002,1002.769,19.119,Lima
3385,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 00:00:00,2156.994,32.125,29.997,21.643,9.021,3.474,35.275,73.049,0.0,96.1,-12.040278,-77.0436090000002,1002.283,18.859,Lima
3386,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 01:00:00,2133.876,39.576,28.361,23.456,9.154,3.503,35.212,65.576,0.0,96.1,-12.040278,-77.0436090000002,1002.054,18.595,Lima
3387,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 02:00:00,2078.478,44.8,28.151,24.512,6.066,2.651,34.437,62.061,0.0,96.1,-12.040278,-77.0436090000002,1001.763,18.406,Lima
3388,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 03:00:00,2115.998,45.711,28.347,21.408,7.081,2.857,34.691,62.762,0.0,96.1,-12.040278,-77.0436090000002,1001.573,18.374,Lima
3389,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 04:00:00,2090.596,38.903,26.971,17.093,6.452,3.015,34.184,60.469,0.0,96.1,-12.040278,-77.0436090000002,1001.466,18.599,Lima
3390,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 05:00:00,2074.355,36.804,27.821,15.489,7.631,3.448,34.125,61.591,0.0,96.1,-12.040278,-77.0436090000002,1001.311,18.67,Lima
3391,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 06:00:00,2235.815,40.273,30.414,21.494,8.668,3.829,34.833,82.308,0.0,96.1,-12.040278,-77.0436090000002,1001.459,18.58,Lima
3392,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 07:00:00,2705.417,44.819,34.132,31.439,8.995,3.871,35.935,87.363,0.028,96.1,-12.040278,-77.0436090000002,1001.961,18.504,Lima
3393,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 08:00:00,2875.684,21.813,30.159,38.652,10.441,4.223,36.671,89.944,0.209,96.1,-12.040278,-77.0436090000002,1002.473,19.311,Lima
3394,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 09:00:00,2979.285,3.909,25.794,44.955,8.553,3.604,38.102,94.794,0.526,95.529,-12.040278,-77.0436090000002,1003.198,20.09,Lima
3395,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 10:00:00,3067.91,2.126,16.886,43.277,5.275,2.364,40.367,92.754,0.879,89.814,-12.040278,-77.0436090000002,1003.49,21.028,Lima
3396,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 11:00:00,3092.197,1.84,15.289,35.909,3.755,1.838,41.732,94.808,1.059,87.611,-12.040278,-77.0436090000002,1003.275,21.265,Lima
3397,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 12:00:00,3276.938,3.018,21.864,47.565,4.472,2.017,41.892,92.781,2.054,85.499,-12.040278,-77.0436090000002,1002.812,21.851,Lima
3398,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 13:00:00,3510.901,3.618,15.813,42.326,3.462,1.633,45.798,98.999,1.885,83.0,-12.040278,-77.0436090000002,1002.102,22.258,Lima
3399,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 14:00:00,3406.804,4.115,16.467,39.012,2.691,1.363,46.597,98.682,2.432,85.812,-12.040278,-77.0436090000002,1001.521,21.777,Lima
3400,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 15:00:00,3312.085,3.429,14.125,33.491,2.572,1.312,47.893,99.327,2.225,85.327,-12.040278,-77.0436090000002,1001.063,21.783,Lima
3401,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 16:00:00,3407.165,4.409,22.966,23.481,3.088,1.366,46.604,92.806,0.974,85.465,-12.040278,-77.0436090000002,1000.545,21.737,Lima
3402,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 17:00:00,3528.371,5.486,27.041,23.005,4.061,1.69,45.72,97.091,0.52,84.367,-12.040278,-77.0436090000002,1000.3,22.028,Lima
3403,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 18:00:00,3290.15,5.819,42.686,19.316,4.347,1.86,41.823,93.365,0.225,89.883,-12.040278,-77.0436090000002,1000.59,20.771,Lima
3404,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 19:00:00,3322.877,7.314,46.212,31.907,5.819,2.462,40.572,93.242,0.0,94.175,-12.040278,-77.0436090000002,1000.878,20.009,Lima
3405,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 20:00:00,3374.273,11.953,43.062,34.689,6.919,2.824,39.76,92.894,0.0,95.169,-12.040278,-77.0436090000002,1001.471,19.773,Lima
3406,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 21:00:00,2802.946,22.923,39.959,32.791,6.636,2.715,37.573,93.279,0.0,96.1,-12.040278,-77.0436090000002,1002.207,19.293,Lima
3407,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 22:00:00,2957.532,14.314,37.215,19.783,5.663,2.438,38.407,87.005,0.0,95.286,-12.040278,-77.0436090000002,1002.403,19.591,Lima
3408,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-09 23:00:00,2642.017,10.142,34.944,16.592,7.471,2.983,37.396,86.162,0.0,94.693,-12.040278,-77.0436090000002,1002.561,19.682,Lima
3409,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 00:00:00,2258.819,26.248,31.454,21.364,6.642,2.732,36.052,69.438,0.0,96.084,-12.040278,-77.0436090000002,1002.667,19.076,Lima
3410,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 01:00:00,2140.746,28.085,30.939,22.149,8.104,3.268,35.274,67.339,0.0,96.1,-12.040278,-77.0436090000002,1002.239,18.989,Lima
3411,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 02:00:00,2072.952,40.713,30.392,22.836,7.46,2.882,34.759,61.13,0.0,96.1,-12.040278,-77.0436090000002,1001.871,18.546,Lima
3412,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 03:00:00,2098.511,40.078,29.547,18.858,6.782,2.846,34.74,72.552,0.0,96.1,-12.040278,-77.0436090000002,1001.646,18.567,Lima
3413,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 04:00:00,2087.7,38.703,28.569,13.522,6.383,2.838,34.486,57.625,0.0,96.1,-12.040278,-77.0436090000002,1001.754,18.609,Lima
3414,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 05:00:00,2096.391,43.733,29.877,16.238,8.89,3.39,34.637,73.387,0.0,96.1,-12.040278,-77.0436090000002,1001.802,18.438,Lima
3415,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 06:00:00,2235.655,42.756,31.041,14.413,7.15,3.266,35.059,75.313,0.0,96.1,-12.040278,-77.0436090000002,1002.071,18.493,Lima
3416,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 07:00:00,2491.08,40.0,34.301,25.12,8.727,3.577,35.383,88.986,0.046,96.1,-12.040278,-77.0436090000002,1002.687,18.627,Lima
3417,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 08:00:00,2679.459,26.59,31.98,36.266,7.222,3.118,36.466,90.565,0.182,96.1,-12.040278,-77.0436090000002,1003.177,19.189,Lima
3418,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 09:00:00,2964.382,2.216,22.604,33.713,8.391,3.318,38.665,92.621,0.36,92.087,-12.040278,-77.0436090000002,1003.589,20.805,Lima
3419,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 10:00:00,3501.808,3.437,20.17,38.464,8.422,3.327,41.999,92.112,0.573,86.687,-12.040278,-77.0436090000002,1003.825,21.731,Lima
3420,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 11:00:00,3438.522,3.256,18.746,36.068,6.116,2.724,43.453,94.69,0.886,85.479,-12.040278,-77.0436090000002,1003.727,22.014,Lima
3421,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 12:00:00,3971.408,4.971,12.955,42.092,6.383,2.594,45.352,91.201,1.711,79.265,-12.040278,-77.0436090000002,1003.003,23.625,Lima
3422,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 13:00:00,4506.884,7.393,11.037,29.747,9.843,3.069,49.691,95.637,1.336,74.307,-12.040278,-77.0436090000002,1002.397,24.606,Lima
3423,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 14:00:00,4509.697,8.95,22.557,20.059,8.538,2.896,47.871,93.263,0.871,74.987,-12.040278,-77.0436090000002,1001.97,24.287,Lima
3424,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 15:00:00,3891.315,6.182,25.849,24.805,6.071,2.36,44.894,94.821,0.998,77.039,-12.040278,-77.0436090000002,1001.356,23.627,Lima
3425,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 16:00:00,3210.807,3.824,36.729,50.943,3.841,1.818,40.677,93.515,0.862,84.107,-12.040278,-77.0436090000002,1000.973,21.917,Lima
3426,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 17:00:00,3486.86,5.357,33.247,36.287,3.823,1.788,44.054,92.021,0.427,84.797,-12.040278,-77.0436090000002,1000.743,21.805,Lima
3427,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 18:00:00,3469.774,5.795,43.753,21.334,5.267,2.316,41.549,91.307,0.123,88.917,-12.040278,-77.0436090000002,1000.867,21.358,Lima
3428,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 19:00:00,3772.357,6.744,44.669,18.652,7.94,2.876,42.732,93.122,0.0,88.88,-12.040278,-77.0436090000002,1000.914,21.141,Lima
3429,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 20:00:00,3480.572,5.197,42.996,21.371,7.084,2.68,41.532,95.792,0.0,90.717,-12.040278,-77.0436090000002,1001.515,20.477,Lima
3430,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 21:00:00,2988.004,5.607,39.226,20.527,5.745,2.256,39.082,90.408,0.0,92.762,-12.040278,-77.0436090000002,1002.087,19.926,Lima
3431,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 22:00:00,2993.997,3.71,38.735,21.41,7.95,2.886,38.347,88.225,0.0,92.905,-12.040278,-77.0436090000002,1002.302,19.954,Lima
3432,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-10 23:00:00,2954.524,1.503,37.406,15.625,9.981,3.599,37.981,73.049,0.0,92.653,-12.040278,-77.0436090000002,1002.35,20.169,Lima
3433,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 00:00:00,3013.382,1.721,35.036,9.655,11.165,3.742,39.087,71.023,0.0,91.307,-12.040278,-77.0436090000002,1002.129,20.501,Lima
3434,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 01:00:00,2785.39,0.993,35.257,9.702,18.575,6.144,38.027,65.153,0.0,91.669,-12.040278,-77.0436090000002,1001.675,20.463,Lima
3435,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 02:00:00,2103.518,16.765,34.463,18.574,10.544,3.539,36.006,64.344,0.0,95.717,-12.040278,-77.0436090000002,1001.365,19.383,Lima
3436,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 03:00:00,2177.753,15.889,33.022,16.343,6.991,2.667,36.688,59.317,0.0,96.1,-12.040278,-77.0436090000002,1000.746,19.417,Lima
3437,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 04:00:00,2207.281,6.902,31.804,8.071,9.394,3.695,37.225,52.388,0.0,96.1,-12.040278,-77.0436090000002,1000.012,19.719,Lima
3438,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 05:00:00,2065.954,20.723,30.884,12.377,13.454,4.541,35.435,57.179,0.0,96.1,-12.040278,-77.0436090000002,999.737,19.23,Lima
3439,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 06:00:00,2299.001,30.07,30.685,10.652,11.338,4.311,37.773,75.02,0.0,96.1,-12.040278,-77.0436090000002,999.779,18.941,Lima
3440,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 07:00:00,2443.91,25.332,31.228,6.191,9.281,3.542,36.647,76.739,0.048,96.1,-12.040278,-77.0436090000002,1000.174,19.111,Lima
3441,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 08:00:00,2883.934,3.608,27.901,16.18,10.659,3.886,38.502,79.276,0.169,94.294,-12.040278,-77.0436090000002,1000.464,20.652,Lima
3442,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 09:00:00,3193.52,1.556,21.712,20.268,11.271,4.279,40.103,88.984,0.282,84.63,-12.040278,-77.0436090000002,1000.708,22.606,Lima
3443,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 10:00:00,2680.092,0.674,20.931,29.365,7.498,3.208,38.561,91.589,0.378,89.607,-12.040278,-77.0436090000002,1000.871,21.543,Lima
3444,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 11:00:00,2674.178,1.34,22.01,44.155,6.004,2.679,39.161,93.688,0.691,90.927,-12.040278,-77.0436090000002,1000.973,20.944,Lima
3445,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 12:00:00,2685.335,0.634,20.917,40.658,4.136,2.109,40.554,92.874,2.55,87.746,-12.040278,-77.0436090000002,1000.726,21.4,Lima
3446,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 13:00:00,2849.954,1.081,18.492,28.784,3.136,1.669,43.846,91.572,1.853,86.705,-12.040278,-77.0436090000002,1000.302,21.4,Lima
3447,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 14:00:00,3133.837,1.677,7.655,37.152,3.293,1.629,46.358,89.484,2.751,82.802,-12.040278,-77.0436090000002,999.811,22.178,Lima
3448,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 15:00:00,3259.584,2.34,8.938,25.755,3.113,1.493,47.516,92.588,2.164,78.448,-12.040278,-77.0436090000002,998.918,22.963,Lima
3449,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 16:00:00,3171.938,2.365,13.987,20.663,3.368,1.573,46.07,89.555,1.019,78.534,-12.040278,-77.0436090000002,998.449,22.748,Lima
3450,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 17:00:00,2932.902,3.091,32.219,12.656,4.506,2.048,42.514,85.804,0.406,83.676,-12.040278,-77.0436090000002,998.597,21.675,Lima
3451,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 18:00:00,3052.937,3.987,40.799,12.181,7.761,3.088,39.374,88.536,0.149,80.702,-12.040278,-77.0436090000002,998.979,22.358,Lima
3452,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 19:00:00,2901.71,3.328,45.382,12.063,6.436,2.49,37.879,91.544,0.0,83.923,-12.040278,-77.0436090000002,999.551,21.352,Lima
3453,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 20:00:00,2663.207,2.011,42.74,20.08,5.08,2.316,36.93,84.199,0.0,86.533,-12.040278,-77.0436090000002,1000.056,20.769,Lima
3454,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 21:00:00,2791.058,2.003,40.299,20.175,6.836,2.941,37.835,86.339,0.0,85.626,-12.040278,-77.0436090000002,1000.327,21.098,Lima
3455,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 22:00:00,2416.887,0.673,36.388,18.334,6.7,2.721,36.026,80.758,0.0,87.749,-12.040278,-77.0436090000002,1000.431,20.713,Lima
3456,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-11 23:00:00,2321.989,0.874,36.139,15.918,7.39,3.106,36.055,79.606,0.0,90.35,-12.040278,-77.0436090000002,1000.454,20.335,Lima
3457,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 00:00:00,2326.239,0.348,35.645,6.281,8.535,3.551,35.943,66.454,0.0,90.137,-12.040278,-77.0436090000002,1000.324,20.573,Lima
3458,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 01:00:00,2233.048,1.143,33.955,3.857,9.615,3.714,35.718,60.037,0.0,91.695,-12.040278,-77.0436090000002,999.804,20.4,Lima
3459,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 02:00:00,2112.313,5.325,33.238,8.567,17.506,6.374,35.559,66.134,0.0,93.054,-12.040278,-77.0436090000002,999.312,20.182,Lima
3460,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 03:00:00,2032.45,20.051,32.77,17.468,11.781,4.901,34.735,54.593,0.0,96.06,-12.040278,-77.0436090000002,999.168,19.252,Lima
3461,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 04:00:00,2026.309,29.971,31.588,20.564,14.082,5.32,34.561,54.611,0.0,96.1,-12.040278,-77.0436090000002,999.144,18.907,Lima
3462,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 05:00:00,2045.309,40.578,31.622,21.192,14.376,5.213,34.407,57.422,0.0,96.1,-12.040278,-77.0436090000002,999.419,18.541,Lima
3463,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 06:00:00,2208.665,40.939,32.907,18.666,11.527,4.622,35.097,78.685,0.0,96.1,-12.040278,-77.0436090000002,999.602,18.552,Lima
3464,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 07:00:00,2711.345,36.61,35.877,28.887,16.241,5.909,36.389,87.521,0.045,96.1,-12.040278,-77.0436090000002,1000.054,18.777,Lima
3465,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 08:00:00,2996.577,16.456,29.709,31.472,10.006,4.313,37.473,90.983,0.179,94.069,-12.040278,-77.0436090000002,1000.541,20.309,Lima
3466,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 09:00:00,3102.82,2.37,22.486,25.287,9.568,4.016,38.699,88.378,0.313,86.522,-12.040278,-77.0436090000002,1000.898,21.434,Lima
3467,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 10:00:00,3023.676,2.694,22.982,31.866,6.84,3.001,40.528,97.299,0.405,89.172,-12.040278,-77.0436090000002,1001.385,20.653,Lima
3468,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 11:00:00,2960.675,2.467,21.303,34.74,5.709,2.605,41.763,101.41,0.726,88.063,-12.040278,-77.0436090000002,1001.32,20.626,Lima
3469,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 12:00:00,3046.088,2.073,18.064,30.396,4.502,2.026,43.724,95.079,2.479,82.993,-12.040278,-77.0436090000002,1000.873,21.385,Lima
3470,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 13:00:00,2926.737,1.572,22.397,37.243,2.976,1.616,43.728,98.523,1.908,85.928,-12.040278,-77.0436090000002,1000.43,20.78,Lima
3471,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 14:00:00,3148.748,1.81,11.495,52.499,3.061,1.608,46.395,96.485,3.075,83.316,-12.040278,-77.0436090000002,999.416,21.391,Lima
3472,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 15:00:00,3420.284,2.881,12.026,38.854,4.194,1.884,48.512,97.525,2.419,78.209,-12.040278,-77.0436090000002,998.541,22.561,Lima
3473,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 16:00:00,2904.24,2.06,25.243,26.885,3.209,1.666,43.689,101.961,0.959,84.158,-12.040278,-77.0436090000002,998.62,21.024,Lima
3474,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 17:00:00,2736.133,2.836,37.607,20.799,5.475,2.425,40.594,98.042,0.327,86.976,-12.040278,-77.0436090000002,998.845,20.484,Lima
3475,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 18:00:00,2553.958,4.245,43.414,18.513,6.268,2.673,37.306,96.757,0.081,87.339,-12.040278,-77.0436090000002,999.154,20.193,Lima
3476,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 19:00:00,2822.445,16.915,46.588,28.393,6.28,2.917,36.861,90.754,0.0,91.163,-12.040278,-77.0436090000002,999.633,19.514,Lima
3477,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 20:00:00,2769.966,19.024,43.931,30.461,6.949,3.089,36.737,91.238,0.0,92.203,-12.040278,-77.0436090000002,1000.375,19.421,Lima
3478,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 21:00:00,2557.021,25.07,38.964,28.603,5.609,2.801,35.983,89.119,0.0,94.326,-12.040278,-77.0436090000002,1000.898,19.171,Lima
3479,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 22:00:00,2324.667,31.173,36.945,30.807,5.544,2.837,34.738,86.234,0.0,95.599,-12.040278,-77.0436090000002,1001.241,18.916,Lima
3480,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-12 23:00:00,2156.667,36.909,32.447,29.544,5.27,2.649,34.19,77.757,0.0,96.1,-12.040278,-77.0436090000002,1001.642,18.685,Lima
3481,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 00:00:00,2117.313,32.288,29.648,23.108,4.779,2.498,34.126,73.707,0.0,96.048,-12.040278,-77.0436090000002,1001.337,18.826,Lima
3482,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 01:00:00,2123.303,31.746,30.182,19.827,10.017,3.955,34.372,62.223,0.0,95.621,-12.040278,-77.0436090000002,1000.746,18.842,Lima
3483,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 02:00:00,2076.518,52.842,31.121,26.257,10.389,4.289,33.814,64.886,0.0,96.1,-12.040278,-77.0436090000002,1000.191,18.118,Lima
3484,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 03:00:00,2192.497,64.957,31.464,25.69,8.767,3.525,34.542,60.678,0.0,96.1,-12.040278,-77.0436090000002,999.798,17.725,Lima
3485,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 04:00:00,2114.528,58.651,30.481,23.105,13.647,5.051,34.157,61.15,0.0,96.1,-12.040278,-77.0436090000002,999.502,17.924,Lima
3486,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 05:00:00,2072.892,69.258,31.422,26.911,10.43,4.079,33.694,62.917,0.0,96.1,-12.040278,-77.0436090000002,999.436,17.557,Lima
3487,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 06:00:00,2169.748,76.66,32.302,30.77,8.387,3.491,33.799,80.929,0.0,96.1,-12.040278,-77.0436090000002,999.578,17.318,Lima
3488,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 07:00:00,2443.601,74.893,34.297,36.606,9.851,4.126,34.499,89.374,0.037,96.1,-12.040278,-77.0436090000002,1000.215,17.419,Lima
3489,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 08:00:00,2884.102,65.494,32.299,41.337,9.839,4.181,36.488,89.538,0.108,96.1,-12.040278,-77.0436090000002,1001.258,17.801,Lima
3490,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 09:00:00,2908.991,32.429,27.928,46.482,10.375,4.417,36.967,92.175,0.316,95.881,-12.040278,-77.0436090000002,1001.768,19.027,Lima
3491,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 10:00:00,2862.4,16.067,21.205,41.449,7.435,3.43,39.153,92.953,0.524,92.749,-12.040278,-77.0436090000002,1002.099,19.496,Lima
3492,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 11:00:00,2815.736,12.812,20.335,46.554,5.55,2.679,39.871,97.342,0.974,92.458,-12.040278,-77.0436090000002,1001.985,19.583,Lima
3493,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 12:00:00,2968.505,5.887,17.475,41.542,4.023,2.115,40.894,94.339,1.608,89.384,-12.040278,-77.0436090000002,1001.484,20.129,Lima
3494,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 13:00:00,3099.821,6.291,16.469,34.315,2.874,1.629,44.337,95.157,1.972,87.396,-12.040278,-77.0436090000002,1000.867,20.296,Lima
3495,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 14:00:00,3076.375,3.834,13.224,45.873,3.051,1.663,44.451,97.477,2.224,87.618,-12.040278,-77.0436090000002,1000.315,20.419,Lima
3496,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 15:00:00,2852.236,4.51,25.539,28.762,3.665,1.805,41.566,97.166,1.281,88.725,-12.040278,-77.0436090000002,999.963,19.997,Lima
3497,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-04-13 16:00:00,3002.771,6.6,23.887,29.024,3.496,1.855,42.77,92.179,0.815,88.306,-12.040278,-77.0436090000002,999.513,19.989,Lima
